,title,year,rating,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
52912,"Town Like Alice, A",1956,6.9,,0,0,0,1,0,0,0
52913,Town Tamer,1965,5,,0,0,0,0,0,0,0
52914,"Town That Dreaded Sundown, The",1976,5.4,,0,0,0,1,0,0,0
52915,"Town Went Wild, The",1944,4.4,,0,0,1,0,0,1,0
52916,Town Without Pity,1961,7.2,,0,0,0,1,0,0,0
52917,Town on Trial,1957,6.2,,0,0,0,0,0,0,0
52918,"Town, The",1944,6.6,,0,0,0,0,0,0,1
52919,Townies,1999,3.1,,0,0,1,0,0,0,0
52920,Toxi,1952,8.6,,0,0,1,0,0,0,0
52921,Toxic Affair,1993,3.8,,0,0,1,0,0,0,0
52922,"Toxic Avenger Part III: The Last Temptation of Toxie, The",1989,3.3,,0,0,1,0,0,0,0
52923,"Toxic Avenger, Part II, The",1989,4.2,,1,0,1,0,0,0,0
52924,"Toxios, Los",1998,6.7,,0,0,0,0,0,0,1
52925,"Toy Box, The",1971,6.5,,0,0,0,0,0,0,0
52926,Toy Love,2002,6.7,,0,0,1,1,0,1,0
52927,Toy Soldiers,1984,5.6,,1,0,0,1,0,0,0
52928,Toy Soldiers,1991,5.8,,1,0,0,1,0,0,0
52929,Toy Soldiers,1999,6.1,,0,0,1,0,0,0,1
52930,Toy Story,1995,7.9,,0,1,1,0,0,0,0
52931,Toy Story 2,1999,8.1,,0,1,1,0,0,0,0
52932,"Toy Tiger, The",1956,5.4,,0,0,1,0,0,0,0
52933,Toy Tinkers,1949,8.6,,0,1,0,0,0,0,1
52934,Toy Town Hall,1936,5.3,,0,1,1,0,0,0,1
52935,Toy Trouble,1941,6.2,,0,1,1,0,0,0,1
52936,"Toy Wife, The",1938,4.7,,0,0,0,1,0,0,0
52937,"Toy, The",1982,5.1,,0,0,1,0,0,0,0
52938,Toyland Broadcast,1934,4.7,,0,1,1,0,0,0,1
52939,Toys,1966,8.2,,0,1,0,0,0,0,1
52940,Toys,1992,4.7,,0,0,1,0,0,0,0
52941,Toys Are Not for Children,1972,4.8,,0,0,0,1,0,0,0
52942,Toys in the Attic,1963,6.7,,0,0,0,1,0,0,0
52943,"Trabalho dos Homens, O",1997,7.2,,0,0,0,0,0,0,1
52944,Traberg,1992,5.7,,0,0,0,0,1,0,0
52945,Tracce di vita amorosa,1990,5.4,,0,0,0,0,0,0,0
52946,"Trace, La",1983,8.2,,0,0,0,0,0,0,0
52947,Traces of Red,1992,4.7,,0,0,0,0,0,0,0
52948,Traces of a Dragon: Jackie Chan & His Lost Family,2003,6.6,,0,0,0,0,1,0,0
52949,Tracie Lords,1984,7.7,,0,0,0,0,0,0,0
52950,Track,1999,5.2,,1,0,0,0,0,0,0
52951,Track 16,2001,8,,0,0,0,0,0,0,0
52952,Track 29,1988,5.5,,0,0,0,1,0,0,0
52953,Track Addict,2003,9,,0,0,1,0,0,0,1
52954,Track of the Cat,1954,5.3,,0,0,0,1,0,0,0
52955,Track of the Moon Beast,1976,1.7,,0,0,0,0,0,0,0
52956,Trackdown,1976,5.2,,1,0,0,1,0,0,0
52957,"Tracker, The",2002,7.3,,0,0,0,1,0,0,0
52958,Tracking Down Maggie: The Unofficial Biography of Margaret Thatcher,1994,7.1,,0,0,0,0,1,0,0
52959,Tracks,1976,4.7,,0,0,0,1,0,0,0
52960,Tracks,2002,5,,0,0,0,1,0,0,0
52961,Tracks of a Killer,1995,3.7,R,0,0,0,1,0,0,0
52962,Trade Off,2000,6.7,,0,0,0,0,1,0,0
52963,Trade Offs,2003,8.8,,0,0,0,1,0,0,0
52964,Trade Tattoo,1937,7.8,,0,1,0,1,0,0,1
52965,Trade Winds,1938,6.5,,0,0,1,0,0,0,0
52966,Trader Horn,1931,6.8,,0,0,0,0,0,0,0
52967,Trader Horn,1973,3.7,,0,0,0,0,0,0,0
52968,Trader Hound,1931,3.1,,0,0,1,0,0,0,1
52969,Trader Mickey,1932,5.1,,0,1,1,0,0,0,1
52970,Trader Tom of the China Seas,1954,3.6,,1,0,0,0,0,0,0
52971,Trading Mom,1994,4.5,,0,0,1,0,0,0,0
52972,Trading Places,1983,7.3,,0,0,1,0,0,0,0
52973,Tradita,1954,3.8,,0,0,0,0,0,0,0
52974,Traffic,2000,7.8,R,0,0,0,1,0,0,0
52975,Traffic Troubles,1931,6.5,,0,1,1,0,0,0,1
52976,Traffic in Souls,1913,6.2,,0,0,0,1,0,0,0
52977,Traffic with the Devil,1946,6.4,,0,0,0,0,1,0,1
52978,"Trafficone, Il",1974,6.8,,0,0,1,0,0,0,0
52979,Trafic,1971,6.7,,0,0,1,0,0,0,0
52980,Trafic,2004,7,,0,0,0,0,0,0,1
52981,Trafic d'influence,1999,4.5,,0,0,1,0,0,0,0
52982,"Trafico, El",2004,9.2,,0,0,0,1,0,0,1
52983,"Tragedia di un uomo ridicolo, La",1981,6,,0,0,0,1,0,0,0
52984,"Tragedy of Macbeth, The",1971,7.4,,0,0,0,1,0,0,0
52985,"Tragedy of Othello: The Moor of Venice, The",1952,7.8,,0,0,0,1,0,0,0
52986,"Tragoudi de ftanei, Ena",2003,8.2,,0,0,0,0,0,0,0
52987,"Tragoudia tis fotias, Ta",1975,8.8,,0,0,0,0,0,0,0
52988,Trahir,1993,7.9,,0,0,0,1,0,0,0
52989,"Traidores, Los",1972,6.1,,0,0,0,1,0,0,0
52990,"Trail Beyond, The",1934,4.7,,0,0,0,0,0,0,0
52991,Trail Dust,1936,6.7,,0,0,0,0,0,0,0
52992,Trail Guide,1952,5.1,,0,0,0,0,0,0,0
52993,Trail Mix-Up,1993,7.3,,0,1,1,0,0,0,1
52994,Trail Street,1947,5.9,,0,0,0,0,0,0,0
52995,"Trail of '98, The",1928,8.2,,1,0,0,1,0,1,0
52996,Trail of Robin Hood,1950,6.1,,0,0,0,0,0,0,0
52997,"Trail of the Lonesome Pine, The",1936,6.9,,0,0,0,1,0,1,0
52998,Trail of the Pink Panther,1982,4.4,,0,0,1,0,0,0,0
52999,Trail of the Rustlers,1950,4.9,,0,0,0,0,0,0,0
53000,Trail of the Vigilantes,1940,4.4,,0,0,1,0,0,0,0
53001,Trail to San Antone,1947,5.9,,0,0,0,0,0,0,0
53002,Trailer Horn,1950,6.8,,0,1,1,0,0,0,1
53003,Trailer Park Boys,1999,8.6,,0,0,1,0,0,0,0
53004,Trailer Town,2003,7.7,,0,0,1,1,0,0,0
53005,Trailer: The Movie!,2001,7.3,,1,0,1,0,0,0,1
53006,Trailin' West,1936,4.5,,0,0,0,0,0,0,0
53007,Train,1966,8.7,,0,0,0,0,0,0,1
53008,Train Quest,2001,6.8,,0,0,0,0,0,0,0
53009,Train Ride,2000,9,R,0,0,0,1,0,0,0
53010,Train Ride to Hollywood,1975,2.3,,0,0,1,0,0,0,0
53011,"Train Robbers, The",1973,5.8,,0,0,0,0,0,0,0
53012,Train d'enfer,1965,4.6,,0,0,0,0,0,0,0
53013,Train d'enfer,1984,5.1,,0,0,0,1,0,0,0
53014,Train de vie,1998,7.3,R,0,0,1,1,0,1,0
53015,"Train en marche, Le",1971,6.1,,0,0,0,0,1,0,1
53016,Train of Dreams,1987,6.9,,0,0,0,1,0,0,0
53017,Train of Events,1949,7.6,,0,0,0,1,0,0,0
53018,Train on the Brain,2000,7.2,,0,0,0,0,1,0,0
53019,Train to Pakistan,1998,6.7,,0,0,0,1,0,0,0
53020,Train to Tombstone,1950,3.3,,0,0,0,0,0,0,0
53021,"Train, Le",1973,7.4,,0,0,0,1,0,0,0
53022,"Train, The",1964,7.7,,1,0,0,0,0,0,0
53023,Trained to Kill,1988,2.8,,1,0,0,0,0,0,0
53024,Training Day,2001,7.3,R,0,0,0,1,0,0,0
53025,Training Pigeons,1936,5.1,,0,1,1,0,0,0,1
53026,Training Wheels,2002,5,,0,0,1,1,0,0,0
53027,Trainspotting,1996,8,R,0,0,0,1,0,0,0
53028,Trait d'union,1999,6.2,,0,0,0,1,0,0,1
53029,Traitement de choc,1973,6.2,,0,0,0,0,0,0,0
53030,Traitor's Heart,1999,2.7,R,1,0,0,0,0,0,0
53031,"Traitor, The",1957,5.3,,0,0,0,1,0,0,0
53032,Traitorous,1976,8.3,,0,0,0,0,0,0,0
53033,"Traje, El",2002,6.8,,0,0,1,1,0,0,0
53034,Tramontana,1991,4.2,,0,0,0,0,0,0,0
53035,"Tramp and the Dictator, The",2002,7.1,,0,0,0,0,1,0,0
53036,"Tramp, The",1915,7.2,,0,0,1,0,0,0,1
53037,Trampa,1978,6.2,,0,0,0,1,0,0,0
53038,Trampa infernal,1990,6.3,,0,0,0,0,0,0,0
53039,Tramper,2004,6.7,,0,0,0,0,0,0,1
53040,"Tramposos, Los",1959,6.3,,0,0,1,0,0,0,0
53041,Tramwaj,1966,5.9,,0,0,0,0,0,0,1
53042,Trance,1998,3.9,R,0,0,0,0,0,0,0
53043,Tranceformer - A Portrait of Lars von Trier,1997,4.9,,0,0,0,0,1,0,0
53044,Trancers,1985,6.1,,1,0,0,0,0,0,0
53045,Trancers II,1991,4.9,,1,0,0,0,0,0,0
53046,"Tranen van Castro, De",1997,2.6,,0,0,0,0,1,0,0
53047,"Tranen van Maria Machita, De",1991,5.8,,0,0,0,0,0,0,1
53048,"Tranquillo posto di campagna, Un",1969,5.3,,0,0,0,0,0,0,0
53049,Trans,1998,5.9,,0,0,0,1,0,0,0
53050,Trans-Europ-Express,1966,6.6,,0,0,0,0,0,0,0
53051,TransAmazon: A Gender Queer Journey,2003,9.6,,0,0,0,0,1,0,1
53052,Transamerica,2005,8.8,,0,0,1,1,0,0,0
53053,Transatlantic,1931,6.4,,0,0,1,1,0,0,0
53054,Transatlantic Merry-Go-Round,1934,6.3,,0,0,1,0,0,0,0
53055,Transatlantique,1996,5.8,,0,0,0,0,0,0,0
53056,Transatlantis,1995,3.3,,0,0,0,1,0,0,0
53057,Transfer,1966,5.3,,0,0,0,0,0,0,1
53058,Transformations,1989,3,,0,0,0,0,0,0,0
53059,"Transformers: The Movie, The",1986,6.6,,1,1,0,0,0,0,0
53060,Transgression,1931,5.5,,0,0,0,1,0,0,0
53061,Transport z raje,1962,7.9,,0,0,0,1,0,0,0
53062,"Transporter, The",2002,6,PG-13,1,0,0,0,0,0,0
53063,Transsibirskiy ekspress,1977,6.6,,1,0,0,0,0,0,0
53064,Transylvania 6-5000,1963,7.2,,0,1,1,0,0,0,1
53065,Transylvania 6-5000,1985,4.2,,0,0,1,0,0,0,0
53066,Transylvania Mania,1968,6.8,,0,1,0,0,0,0,1
53067,Transylvania Twist,1990,4.1,,0,0,1,0,0,0,0
53068,Trap Happy,1946,7.6,,0,1,1,0,0,0,1
53069,Trap Happy Porky,1945,7.2,,0,1,1,0,0,0,1
53070,"Trap, The",1946,6.2,,0,0,0,0,0,0,0
53071,"Trap, The",1959,7.4,,0,0,0,1,0,0,0
53072,"Trap, The",1966,7.2,,0,0,0,1,0,1,0
53073,Trapeze,1956,6.6,,0,0,0,1,0,0,0
53074,Trapeze Disrobing Act,1901,5,,0,0,1,0,0,0,1
53075,"Trapp-Familie in Amerika, Die",1958,5.1,,0,0,1,1,0,0,0
53076,"Trapp-Familie, Die",1956,4.9,,0,0,1,1,0,1,0
53077,Trapped,1949,6.4,,0,0,0,1,0,0,0
53078,Trapped,1982,4.7,,0,0,0,0,0,0,0
53079,Trapped,1999,5.5,,0,0,0,1,0,0,0
53080,Trapped,2002,6,R,0,0,0,0,0,0,0
53081,Trapped Alive,1993,1.8,,0,0,0,1,0,0,0
53082,Trapped by Boston Blackie,1948,7,,0,0,0,1,0,0,0
53083,Trapped by Television,1936,5.7,,0,0,0,0,0,0,0
53084,Trapped by the Mormons,1922,2.6,,0,0,0,1,0,0,0
53085,Trapped in Paradise,1994,5.3,,0,0,1,0,0,0,0
53086,Trapped in Space,1994,4.6,,0,0,0,0,0,0,0
53087,Trappedinfreedom,2002,6.5,,0,0,0,0,0,0,1
53088,Trapper County War,1989,4.6,,1,0,0,0,0,0,0
53089,Trappola diabolica,1988,3.2,,1,0,0,0,0,0,0
53090,Tras el cristal,1987,7,,0,0,0,1,0,0,0
53091,Trasgredire,2000,4.7,,0,0,1,1,0,0,0
53092,Trash,1970,6.7,,0,0,0,1,0,0,0
53093,Trash,1999,5.1,,0,0,0,1,0,0,0
53094,Trashy Lady,1985,5.9,,0,0,0,0,0,0,0
53095,"Tratta delle bianche, La",1953,6.1,,0,0,0,1,0,0,0
53096,"Traum ist aus - Die Erben der Scherben, Der",2001,8,,0,0,0,0,1,0,0
53097,Trauma,1962,4.4,,0,0,0,0,0,0,0
53098,Trauma,1983,3.8,,0,0,0,0,0,0,0
53099,Trauma,1993,5.5,,0,0,0,0,0,0,0
53100,Traumbus,1979,2.9,,0,0,0,0,0,0,0
53101,Travail,2002,9.4,,0,0,1,0,0,0,0
53102,Travail d'Arabe,2003,6.5,,0,0,0,0,0,0,0
53103,Traveler,2001,6.1,,0,0,0,1,0,0,1
53104,"Traveling Executioner, The",1970,6,,0,0,1,1,0,0,0
53105,Traveling Husbands,1931,4.3,,0,0,1,0,0,0,0
53106,"Traveling Poet, The",1993,3.4,,0,0,0,0,0,0,1
53107,Traveling Saleslady,1935,6,,0,0,1,0,0,0,0
53108,Traveling Saleswoman,1950,5,,0,0,1,0,0,0,0
53109,Traveller,1981,2.2,,0,0,0,0,0,0,0
53110,Traveller,1997,5.9,R,0,0,0,1,0,0,0
53111,Traveller's Joy,1949,4,,0,0,1,0,0,0,0
53112,Travellers and Magicians,2003,7.2,,0,0,0,1,0,0,0
53113,Travellinckx,1999,5.4,,0,0,0,0,0,0,1
53114,Travelling Light,2003,4.6,,0,0,0,1,0,0,0
53115,Travelling North,1987,6.2,,0,0,0,1,0,0,0
53116,Travelling avant,1987,6.6,,0,0,0,0,0,0,0
53117,Travels with My Aunt,1972,6.1,,0,0,1,1,0,0,0
53118,"Traviata, La",1982,8.4,,0,0,0,1,0,0,0
53119,Travis,1997,8.5,,0,0,0,0,1,0,0
53120,Travolti da un insolito destino nell'azzurro mare d'agosto,1974,7.2,,0,0,1,1,0,0,0
53121,Traxx,1988,2.8,,1,0,1,0,0,0,0
53122,Tre,1996,3.2,,0,0,1,0,0,0,0
53123,"Tre aquilotti, I",1942,5.4,,0,0,0,0,0,0,0
53124,"Tre che sconvolsero il West - vado, vedo e sparo, I",1968,5.9,,0,0,0,0,0,0,0
53125,Tre colonne in cronaca,1990,6,,0,0,0,1,0,0,0
53126,Tre dar i buren,1963,2.9,,0,0,1,0,0,0,0
53127,Tre fratelli,1981,7.6,,0,0,0,1,0,0,0
53128,Tre giorni di anarchia,2004,8.6,,0,0,0,1,0,0,0
53129,"Tre ladri, I",1954,5.2,,0,0,1,0,0,0,0
53130,Tre metri sopra il cielo,2004,5.8,,0,0,0,0,0,1,0
53131,Tre mogli,2001,6.2,,0,0,1,1,0,0,0
53132,Tre piger fra Jylland,1957,8,,0,0,1,0,0,1,0
53133,Tre piger i Paris,1963,5.1,,0,0,0,0,0,0,0
53134,Tre skojiga skojare,1942,3.4,,0,0,1,0,0,0,0
53135,Tre solar,2004,2.7,,0,0,0,1,0,0,0
53136,"Tre spade di Zorro, Le",1963,5.2,,0,0,0,0,0,0,0
53137,Tre storie,1998,4,,0,0,0,0,0,0,0
53138,Tre tigri contro tre tigri,1977,3.5,,0,0,1,0,0,0,0
53139,Tre uomini e una gamba,1997,6.9,,0,0,1,0,0,0,0
53140,"Tre volti della paura, I",1963,6.9,,0,0,0,0,0,0,0
53141,"Tre volti, I",1965,6.7,,0,0,0,1,1,1,1
53142,Treacherous,1994,2.9,,0,0,0,0,0,0,0
53143,Treachery Rides the Range,1936,4.7,,0,0,0,0,0,0,0
53144,Tread Softly Stranger,1958,5.6,,0,0,0,1,0,0,0
53145,Treading Water,2001,5.1,,0,0,0,1,0,0,0
53146,Treasure Chest,1985,6.7,,0,0,0,0,0,0,0
53147,Treasure Island,1934,7.2,,0,0,0,0,0,0,0
53148,Treasure Island,1950,6.9,,0,0,0,0,0,0,0
53149,Treasure Island,1972,6.5,,0,0,0,0,0,0,0
53150,Treasure Island,1985,5.8,,0,0,0,0,0,0,0
53151,Treasure Island,1997,3.3,,0,1,0,0,0,0,0
53152,Treasure Planet,2002,6.6,PG,0,1,0,1,0,0,0
53153,"Treasure of Alpheus T. Winterborn, The",1980,1,,0,0,0,0,0,0,1
53154,"Treasure of Lost Canyon, The",1952,5.8,,0,0,0,0,0,0,0
53155,Treasure of Matecumbe,1976,5,,0,0,0,0,0,0,0
53156,Treasure of Monte Cristo,1949,5.8,,0,0,0,1,0,0,0
53157,"Treasure of Monte Cristo, The",1961,5,,0,0,0,0,0,0,0
53158,"Treasure of Pancho Villa, The",1955,5.3,,0,0,0,0,0,0,0
53159,Treasure of Pirate's Point,1999,4.8,,0,0,0,0,0,0,0
53160,Treasure of Ruby Hills,1955,6,,0,0,0,0,0,0,0
53161,"Treasure of San Teresa, The",1959,7,,0,0,0,0,0,0,0
53162,"Treasure of Thomas Beale, The",2003,8.7,,0,0,0,0,0,0,0
53163,"Treasure of the Amazon, The",1985,5,,1,0,0,1,0,0,0
53164,Treasure of the Golden Condor,1953,5.7,,0,0,0,0,0,0,0
53165,Treasure of the Moon Goddess,1987,3.3,,0,0,0,1,0,0,0
53166,"Treasure of the Sierra Madre, The",1948,8.4,,1,0,0,1,0,0,0
53167,"Treasurer's Report, The",1928,8.3,,0,0,1,0,0,0,1
53168,Treasures of the Snow,1980,4.6,,0,0,0,1,0,0,0
53169,"Treat, The",1998,3.6,R,0,0,1,0,0,0,0
53170,Treca sreca,1995,6.2,,0,0,1,0,0,0,0
53171,Treca zena,1997,6.4,,0,0,0,0,0,0,0
53172,Trece campanadas,2002,4.6,,0,0,0,0,0,0,0
53173,Treci kljuc,1983,7.1,,0,0,0,0,0,0,0
53174,Tredowata,1976,4.2,,0,0,0,0,0,0,0
53175,Tree,1966,8.3,,0,0,0,0,0,0,1
53176,Tree Cornered Tweety,1956,6.4,,0,1,1,0,0,0,1
53177,"Tree Grows in Brooklyn, A",1945,7.7,,0,0,0,1,0,0,0
53178,Tree Shade,1998,4.3,,0,0,0,0,0,0,1
53179,Tree for Two,1952,7.4,,0,1,1,0,0,0,1
53180,"Tree in a Test Tube, The",1943,4.7,,0,0,0,0,1,0,1
53181,Tree of Hands,1989,5.2,,0,0,0,0,0,0,0
53182,Treed Murray,2001,7.8,,0,0,0,1,0,0,0
53183,Treehouse Hostage,1999,4.8,PG,0,0,0,0,0,0,0
53184,Trees,2000,4.8,,0,0,1,0,0,0,0
53185,Trees Lounge,1996,7.1,R,0,0,1,1,0,0,0
53186,Treevil,2003,7,,0,1,0,0,0,0,1
53187,"Tregua, La",1974,7.9,,0,0,0,1,0,1,0
53188,"Tregua, La",1997,6.6,R,0,0,0,1,0,0,0
53189,"Tregua, La",2003,5.9,,0,0,0,1,0,0,0
53190,Treitum,2000,6.6,,0,0,1,0,0,0,1
53191,Trekkies,1997,6.9,PG,0,0,0,0,1,0,0
53192,Trekkies 2,2004,6.4,PG,0,0,0,0,1,0,0
53193,Trelew,2004,8,,0,0,0,0,1,0,0
53194,"Trelokoritso, To",1958,6.7,,0,0,1,0,0,1,0
53195,"Trelopenindaris, O",1971,7,,0,0,1,0,0,0,0
53196,"Trelos ta'hei tetrakosia, O",1968,5.9,,0,0,1,0,0,0,0
53197,"Trelos, palavos kai Vengos",1967,8.7,,0,0,1,0,0,0,0
53198,Trembita,1968,6.2,,0,0,1,0,0,1,0
53199,Trembling Before G-d,2001,7.7,,0,0,0,0,1,0,0
53200,Tremendo amanecer,2004,8.3,,0,0,0,0,0,0,0
53201,Tremors,1990,6.9,,0,0,1,0,0,0,0
53202,Trempistim,1998,5,,0,0,0,1,0,0,0
53203,"Tren de la bruja, El",2003,6.5,,0,0,0,0,0,0,1
53204,Tren de sombras,1997,7.5,,0,0,0,1,0,0,0
53205,"Tren del desierto, El",1996,6.1,,0,0,0,0,1,0,1
53206,"Trench, The",1999,6.2,,0,0,0,1,0,0,0
53207,Trenchcoat,1983,4.7,,0,0,1,0,0,0,0
53208,"Treno per Durango, Un",1967,6.2,,0,0,1,0,0,0,0
53209,Trent's Last Case,1952,6.2,,0,0,0,0,0,0,0
53210,Trenutki odlocitve,1955,6.4,,0,0,0,0,0,0,0
53211,"Tres Berretines, Los",1933,6.1,,0,0,1,0,0,0,0
53212,"Tres alegres compadres, Los",1952,7.4,,0,0,1,1,0,0,0
53213,Tres de la Cruz Roja,1961,4.5,,0,0,1,0,0,0,0
53214,"Tres huastecos, Los",1948,7.8,,0,0,1,1,0,0,0
53215,"Tres mosqueteros y medio, Los",1957,5.9,,0,0,1,0,0,0,0
53216,"Tres mosqueteros, Los",1942,4.8,,0,0,1,0,0,0,0
53217,Tres palabras,1993,6.1,,0,0,0,1,0,1,0
53218,Tres tristes tigres,1968,9.3,,0,0,0,0,0,0,0
53219,Trespass,1992,5.9,,1,0,0,0,0,0,0
53220,"Trespasser, The",1929,7.4,,0,0,0,1,0,0,0
53221,Trespasses,1986,2.9,,0,0,0,0,0,0,0
53222,Tretya meshchanskaya,1927,7.6,,0,0,1,1,0,0,0
53223,Trevor,1994,7.9,,0,0,1,1,0,0,1
53224,Treyf,1998,2.9,,0,0,0,0,1,0,0
53225,Trhala fialky dynamitem,1992,2,,0,0,1,0,0,0,0
53226,Tri,1965,7.9,,0,0,0,1,0,0,0
53227,Tri istorii,1997,7.3,,0,0,1,0,0,0,0
53228,Tri karte za Holivud,1993,8.5,,0,0,1,0,0,0,0
53229,Tri letnja dana,1997,7.4,,0,0,0,0,0,0,0
53230,Tri palme za dve bitange i ribicu,1998,8.1,,0,0,1,0,0,0,0
53231,Tri pesni o Lenine,1934,6.4,,0,0,0,0,1,0,0
53232,Tri tolstyaka,1966,7.5,,0,0,0,0,0,0,0
53233,Tri topolya na Plyushchikhe,1967,7.9,,0,0,0,0,0,1,0
53234,"Triads, Yardies & Onion Bhajees",2003,5.4,,1,0,0,0,0,0,0
53235,Trial,1955,7,,0,0,0,1,0,0,0
53236,Trial Run,1984,3.1,,0,0,0,0,0,0,0
53237,Trial and Error,1997,5.5,,0,0,1,0,0,1,0
53238,Trial by Combat,1976,5.4,,0,0,1,0,0,0,0
53239,Trial by Jury,1994,5.1,,0,0,0,1,0,0,0
53240,Trial by Trigger,1944,6.1,,0,0,0,0,0,0,1
53241,"Trial of Billy Jack, The",1974,4,,1,0,0,1,0,0,0
53242,"Trial of Donald Duck, The",1948,6.5,,0,1,1,0,0,0,1
53243,"Trial of Jack, The",2004,9.8,,0,0,0,0,0,0,1
53244,"Trial of Lee Harvey Oswald, The",1964,3.7,,0,0,0,1,0,0,0
53245,"Trial of Mary Dugan, The",1929,7.3,,0,0,0,1,0,0,0
53246,"Trial of Mr. Wolf, The",1941,7.7,,0,1,1,0,0,0,1
53247,"Trial of Vivienne Ware, The",1932,4.1,,0,0,0,1,0,0,0
53248,"Trial of the Catonsville Nine, The",1972,4.8,,0,0,0,1,0,0,0
53249,"Trial, The",1993,5.7,,0,0,0,0,0,0,0
53250,"Trials of Alger Hiss, The",1980,6,,0,0,0,0,1,0,0
53251,"Trials of Chickie Tetrazzini, The",1974,5.4,,0,0,0,0,0,0,0
53252,"Trials of Henry Kissinger, The",2002,7.7,,0,0,0,0,1,0,0
53253,"Trials of Oscar Wilde, The",1960,6.9,,0,0,0,1,0,0,0
53254,Triangle,1994,6.8,,0,1,0,0,0,0,1
53255,Triangle Square,2001,6.4,,0,0,1,0,0,0,0
53256,Tribe of Joseph,2002,3.9,,0,0,0,1,0,0,0
53257,Tribu,2001,5.6,,0,0,0,0,0,0,1
53258,Tribulation,2000,4.4,PG-13,0,0,0,1,0,0,0
53259,Tribulation 99: Alien Anomalies Under America,1992,5.1,,0,0,1,0,0,0,0
53260,"Tribulations d'un chinois en Chine, Les",1965,6.2,,0,0,1,0,0,0,0
53261,Tribute,1980,5.7,,0,0,1,1,0,0,0
53262,Tribute,2001,7.2,,0,0,0,0,1,0,0
53263,Tribute to a Bad Man,1956,6.6,,0,0,0,0,0,0,0
53264,"Tribute to the Will Rogers Memorial Hospital, A",1965,5.3,,0,0,0,0,1,0,1
53265,"Triche, La",1984,4.8,,0,0,0,0,0,0,0
53266,Tricheurs,1984,6,,0,0,0,1,0,0,0
53267,"Tricheurs, Les",1958,6.8,,0,0,0,1,0,0,0
53268,Trick,1999,6.8,R,0,0,1,0,0,1,0
53269,Trick Baby,1973,6.8,,1,0,0,0,0,0,0
53270,Trick Tracy,1990,6.2,,0,0,0,0,0,0,0
53271,Trick or Treat,1952,7.1,,0,1,1,0,0,0,1
53272,Trick or Treat,1986,4.7,,0,0,0,0,0,0,0
53273,Trick or Treats,1982,2.9,,0,0,0,0,0,0,0
53274,Trick or Tweet,1959,6.6,,0,1,1,0,0,0,1
53275,Trickle,1998,5.5,,0,0,1,0,0,0,1
53276,Tricky Dicks,1953,7.3,,0,0,1,0,0,0,1
53277,Trident Force,1988,1.2,,1,0,0,0,0,0,0
53278,Tridev,1989,6.3,,0,0,0,0,0,0,0
53279,Tridtsat tri (Nenauchnaya fantastika),1965,7.8,,0,0,1,0,0,0,0
53280,Tridtsatogo unichtozhit!,1992,2.7,,1,0,0,0,0,0,0
53281,Trifles of Importance,1940,6.2,,0,0,0,0,0,0,1
53282,Trifling with Fate,2000,4.9,,0,0,1,0,0,1,0
53283,"Trigger Effect, The",1996,5.4,R,1,0,0,1,0,0,0
53284,Trigger Fast,1994,1.5,,0,0,0,0,0,0,0
53285,Trigger Happy,2001,8.4,,0,0,0,0,0,0,0
53286,"Trigger, Jr.",1950,5.8,,0,0,0,0,0,0,0
53287,Triggermen,2002,5.8,R,0,0,1,0,0,0,0
53288,"Trikal: (Past, Present, Future)",1985,5.6,,0,0,0,1,0,0,0
53289,Trilby,1915,6.8,,0,0,0,1,0,0,0
53290,Trileros,2003,3.7,,0,0,1,0,0,0,0
53291,Trilogia I: To Livadi pou dakryzei,2004,7.2,,0,0,0,1,0,1,0
53292,Trilogy,1969,7.5,,0,0,0,1,0,0,0
53293,Trimata ot zapasa,1971,8.2,,0,0,1,0,0,0,0
53294,Trimmed in Furs,1934,3.6,,0,0,1,0,0,0,1
53295,Trimurti,1995,5.5,,0,0,0,0,0,0,0
53296,Trinadtsat,1937,7,,0,0,0,0,0,0,0
53297,Trinity,2001,2.4,,0,0,0,0,0,0,0
53298,"Trinket-Maker, The",2002,8.1,,0,1,0,0,0,0,1
53299,Trio,1950,7.8,,0,0,0,1,0,0,0
53300,Trio,2003,4.7,,0,0,0,0,0,0,0
53301,"Trio infernal, Le",1974,5.8,,0,0,1,0,0,0,0
53302,"Trio, Das",1998,6.8,,0,0,1,0,0,0,0
53303,"Triomphe de Michel Strogoff, Le",1961,5.1,,0,0,0,0,0,0,0
53304,"Trionfo di Ercole, Il",1964,2.3,,1,0,0,0,0,0,0
53305,"Trip - Die nackte Gitarre 0,5, Der",1996,3.1,,0,0,1,0,0,0,0
53306,"Trip Down Market Street Before the Fire, A",1905,3.9,,0,0,0,0,1,0,1
53307,"Trip Down Memory Lane, A",1965,7.6,,0,0,0,0,1,0,1
53308,"Trip Thru a Hollywood Studio, A",1935,7.1,,0,0,0,0,1,0,1
53309,Trip for Tat,1960,6,,0,1,1,0,0,0,1
53310,"Trip to Bountiful, The",1985,7.4,,0,0,0,1,0,0,0
53311,"Trip to the Moon, A",1914,8.6,,0,1,1,0,0,0,1
53312,"Trip to the Orphanage, A",2004,6,,0,0,0,1,0,0,1
53313,"Trip van Teetje, De",1998,6.1,,0,0,0,1,0,0,0
53314,Trip with the Teacher,1975,3.7,,0,0,0,1,0,0,0
53315,TripFall,2000,4.1,R,0,0,0,0,0,0,0
